1,22
2,27
3,14
4,31
5,30
6,24
7,21
8,19
9,16
10,50
11,24
12,30
13,19
14,25
15,19
16,19
17,25
18,24
19,14
20,65
21,26
22,20
23,21
24,28
25,19
26,8
27,17
28,18
29,32
30,12
31,13
32,14
33,19
34,12
35,15
36,9
37,54
38,14
39,16
40,27
41,22
42,14
43,19
44,27
45,38
46,15
47,21
48,25
49,18
50,24
51,28
52,12
53,175
54,19
55,8
56,18
57,12
58,14
59,12
60,11
61,12
62,24
63,29
64,13
65,46
66,14
67,24
68,19
69,31
70,25
71,11
72,25
73,21
74,27
75,85
76,24
77,14
78,13
79,18
80,12
81,13
82,74
83,23
84,19
85,26
86,22
87,9
88,1193
89,13
90,16
91,18
92,10
93,22
94,47
95,9
96,14
97,27
98,11
99,35
100,18
101,11
102,33
103,12
104,11
105,15
106,46
107,17
108,10
109,14
110,13
111,36
112,14
113,11
114,71
115,32
116,11
117,16
118,78
119,9
120,12
121,13
122,21
123,12
124,25
125,28
126,23
127,13
128,29
129,14
130,17
131,13
132,23
133,16
134,23
135,59
136,44
137,8
138,11
139,19
140,9
141,32
142,8
143,18
144,24
145,11
146,10
147,26
148,29
149,10
150,15
151,22
152,16
153,1
154,6
155,21
156,9
157,10
158,9
159,43
160,19
161,12
162,40
163,11
164,8
165,18
166,14
167,12
168,29
169,143
170,16
171,12
172,32
173,9
174,10
175,22
176,10
177,16
178,20
179,14
180,21
181,41
182,21
183,17
184,19
185,13
186,38
187,54
188,11
189,15
190,27
191,109
192,32
193,34
194,23
195,26
196,23
197,16
198,49
199,16
200,17
201,16
202,16
203,27
204,13
