1,63
2,60
3,26
4,44
5,29
6,51
7,32
8,26
9,25
10,38
11,29
12,49
13,26
14,22
15,32
16,26
17,30
18,30
19,23
20,38
21,42
22,24
23,23
24,25
25,26
26,21
27,49
28,33
29,42
30,31
31,45
32,42
33,35
34,39
35,29
36,30
37,37
38,25
39,56
40,37
41,28
42,37
43,24
44,54
45,55
46,21
47,37
48,39
49,37
50,41
51,47
52,18
53,94
54,45
55,18
56,27
57,27
58,22
59,23
60,28
61,23
62,28
63,46
64,29
65,37
66,31
67,35
68,33
69,31
70,38
71,18
72,16
73,25
74,20
75,88
76,20
77,17
78,21
79,26
80,18
81,23
82,26
83,37
84,30
85,40
86,26
87,19
88,628
89,28
90,29
91,27
92,22
93,30
94,72
95,16
96,31
97,41
98,23
99,41
100,26
101,28
102,39
103,24
104,23
105,27
106,34
107,29
108,26
109,24
110,26
111,56
112,25
113,24
114,83
115,63
116,20
117,28
118,51
119,24
120,26
121,27
122,36
123,25
124,27
125,52
126,51
127,43
128,33
129,33
130,33
131,27
132,42
133,25
134,29
135,70
136,61
137,19
138,27
139,32
140,21
141,38
142,19
143,35
144,26
145,24
146,23
147,34
148,33
149,22
150,24
151,44
152,24
153,6
154,19
155,24
156,22
157,22
158,20
159,28
160,25
161,25
162,40
163,22
164,20
165,31
166,28
167,29
168,35
169,69
170,27
171,24
172,47
173,20
174,20
175,22
176,23
177,27
178,35
179,20
180,30
181,55
182,43
183,30
184,23
185,22
186,35
187,61
188,23
189,23
190,50
191,26
192,27
193,28
194,33
195,28
196,36
197,28
198,28
199,23
200,32
201,20
202,22
203,26
204,23
