6339,0ns
29,43s
24,43.147178531s
25,43.154530938s
25,43.166650761s
43,43.179613998s
27,43.198601164s
28,43.214344452s
29,43.237732121s
34,43.260605374s
31,43.290250728s
30,43.313856748s
37,43.340683821s
38,43.365264661s
34,43.394758384s
31,43.419232208s
32,43.444628734s
34,43.470608869s
31,43.513750388s
34,43.541911326s
33,43.570706569s
52,43.600667646s
38,43.634894422s
41,43.666263379s
44,43.696498607s
44,43.733930853s
35,43.772385915s
40,43.806649006s
35,43.838574852s
29,43.871105727s
27,43.905858298s
28,43.937536789s
26,43.97160867s
18,44.005037674s
2,44.057858529s
0,44.096076139s
2,44.137975957s
0,44.183138692s
2,44.2275533s
