7355,0ns
10,24s
11,24.291969539s
10,24.29994439s
20,24.311023004s
11,24.320379652s
12,24.332582029s
11,24.342369142s
30,24.353410253s
10,24.363825812s
12,24.382234647s
12,24.393073309s
19,24.404834509s
14,24.415231s
12,24.435447254s
12,24.446729982s
20,24.459308734s
11,24.470890522s
13,24.501226778s
13,24.511681621s
16,24.524257566s
12,24.537121529s
15,24.556871789s
12,24.571033498s
36,24.583347191s
16,24.596003636s
17,24.616847603s
22,24.62806635s
18,24.641786052s
11,24.65570073s
14,24.672380501s
17,24.685106503s
5,24.700725852s
3,24.712938262s
1,24.7498309s
0,24.766194788s
2,24.784256004s
0,24.806732819s
0,24.825680451s
