7010,0ns
15,41s
18,41.315932054s
20,41.323456612s
36,41.334582931s
16,41.344617687s
16,41.357678364s
17,41.368252256s
40,41.381146658s
17,41.39338675s
23,41.415993644s
23,41.429801961s
33,41.445801023s
17,41.460597192s
18,41.484351648s
21,41.500309413s
28,41.519077232s
21,41.539669805s
22,41.576059417s
21,41.593009045s
47,41.609776713s
23,41.62710208s
28,41.667265942s
24,41.685266906s
43,41.708735876s
25,41.731839176s
35,41.765257938s
32,41.782626858s
24,41.801334565s
12,41.822798272s
10,41.851225255s
8,41.872735502s
13,41.895152728s
4,41.916882947s
2,41.963942787s
1,41.987104665s
1,42.016538883s
0,42.040946399s
0,42.084211845s
