7340,0ns
51,18s
56,18.130126248s
57,18.17375583s
63,18.236543611s
53,18.29702146s
75,18.358074806s
68,18.419050821s
75,18.482309753s
48,18.533230676s
56,18.594659389s
60,18.656119945s
63,18.712491147s
53,18.766117651s
62,18.82988849s
63,18.88536202s
68,18.963073477s
56,19.013947509s
60,19.084692299s
59,19.156416166s
69,19.210938881s
66,19.263601923s
81,19.327737972s
757,19.387327083s
87,19.450765361s
72,19.506786951s
57,19.56993058s
56,19.637517114s
51,19.697428404s
48,19.754492729s
46,19.824764176s
45,19.887559788s
43,19.9750873s
34,20.703327839s
34,20.792094301s
38,20.883376725s
43,20.947195744s
37,21.001735732s
37,21.061584414s
49,21.112050189s
46,21.152725523s
33,21.197261001s
34,21.243863078s
44,21.285758621s
40,21.321404488s
34,21.355228318s
40,21.400470438s
41,21.436791519s
47,21.477215818s
40,21.513691483s
36,21.562096302s
42,21.607613789s
46,21.642725305s
41,21.679454199s
43,21.723457385s
53,21.76155338s
68,21.79765672s
52,21.836807445s
48,21.881846075s
55,21.925645201s
61,21.96680553s
48,22.002520971s
49,22.052833326s
52,22.095694712s
46,22.138517695s
37,22.180095561s
34,22.234256134s
41,22.301840131s
40,22.355032926s
31,22.403447583s
34,22.464026141s
40,22.517575189s
42,22.569645862s
31,22.615072225s
33,22.668573452s
37,22.71352136s
37,22.752482369s
31,22.785897775s
32,22.832469331s
36,22.867878372s
33,22.902067454s
29,22.934001335s
30,22.975830776s
37,23.016913539s
40,23.049140175s
31,23.081800919s
35,23.121957525s
54,23.156460493s
49,23.189497717s
31,23.220477077s
30,23.258541507s
39,23.290126233s
38,23.320346281s
30,23.353677446s
32,23.39635555s
38,23.430460294s
35,23.465763774s
30,23.49678254s
31,23.551285084s
35,23.599224003s
39,23.631275764s
31,23.661472083s
34,23.703750734s
42,23.739841572s
39,23.772644148s
29,23.803865826s
31,23.844408412s
39,23.878229593s
37,23.910422004s
34,23.941379241s
33,23.982604931s
36,24.015335693s
36,24.050541598s
32,24.082287942s
33,24.12570004s
36,24.163988762s
48,24.194612147s
41,24.225818168s
45,24.268326217s
66,24.30280346s
73,24.339474748s
53,24.371505092s
51,24.409290163s
66,24.444393817s
62,24.477913107s
47,24.511175317s
48,24.559899687s
60,24.60303185s
57,24.647583514s
52,24.690401482s
53,24.760559025s
59,24.825803707s
54,24.883538327s
48,24.931105275s
53,24.999916119s
58,25.059399138s
47,25.110232248s
33,25.157853536s
34,25.220083335s
46,25.276517149s
39,25.329540687s
28,25.386846393s
31,25.443739549s
34,25.491839074s
32,25.546080922s
28,25.592587873s
29,25.651578497s
33,25.697867188s
42,25.732539362s
29,25.766332508s
35,25.815603999s
46,25.852429878s
41,25.882203492s
27,25.911728456s
28,25.947744249s
41,25.979250117s
38,26.008725234s
29,26.038069835s
31,26.082249432s
35,26.113537798s
35,26.149249188s
31,26.17869752s
33,26.226419112s
40,26.266596829s
43,26.295017929s
33,26.322893657s
35,26.367334032s
43,26.402521394s
41,26.434232357s
31,26.464275194s
31,26.501545177s
38,26.535241647s
38,26.568752893s
31,26.602175909s
34,26.649793304s
37,26.685484208s
38,26.721986415s
32,26.754411098s
33,26.799268559s
37,26.839173167s
46,26.87172848s
36,26.903197152s
43,26.944612677s
59,26.979774926s
58,27.013731885s
46,27.046455215s
46,27.085376789s
48,27.122122727s
39,27.156326441s
33,27.189309441s
38,27.238010926s
35,27.275386851s
32,27.318863634s
29,27.3586863s
30,27.41377163s
33,27.471802488s
37,27.517268527s
30,27.563269646s
34,27.614156109s
40,27.651474716s
38,27.686623937s
31,27.723595017s
32,27.760988638s
39,27.792162068s
38,27.822678418s
32,27.85217313s
34,27.890608949s
38,27.922455429s
37,27.956240896s
33,27.988159465s
34,28.030423877s
38,28.06696371s
48,28.099252908s
33,28.131284465s
40,28.173502321s
56,28.209510408s
51,28.244192428s
30,28.276900057s
32,28.316096854s
45,28.352711577s
41,28.387193725s
33,28.420947159s
35,28.471462699s
39,28.507206289s
38,28.548358844s
33,28.582029218s
34,28.63903541s
37,28.689942244s
42,28.721492399s
34,28.753578721s
38,28.80153556s
44,28.840119931s
42,28.875606698s
32,28.909165367s
34,28.949729742s
41,28.986599307s
41,29.021104429s
33,29.05516449s
36,29.09913613s
39,29.13486722s
39,29.173351928s
33,29.20763768s
35,29.253306578s
39,29.294764461s
52,29.329086227s
41,29.362340392s
68,29.406862742s
93,29.444687011s
80,29.480916427s
68,29.516173068s
75,29.556562207s
77,29.59415353s
69,29.62928649s
72,29.664469495s
71,29.719138759s
68,29.76207119s
72,29.818628339s
4657,29.886736428s
77,29.966086682s
70,30.047424253s
70,30.117192845s
70,30.187879749s
71,30.26834565s
69,30.34508751s
72,30.408711317s
72,30.479425723s
60,30.55284653s
