40,37.755414895s
33,37.817570767s
65,37.868903538s
35,37.92122997s
37,37.975156557s
35,38.034127317s
39,38.089792201s
33,38.145741751s
37,38.206442252s
31,38.280993356s
44,38.316863003s
31,38.354810175s
38,38.406125039s
32,38.453812253s
82,38.492002173s
28,38.527869483s
35,38.56447892s
29,38.60188828s
57,38.638756285s
36,38.674398162s
37,38.709898931s
36,38.749612619s
44,38.783866216s
34,38.820437422s
37,38.86118724s
39,38.935844802s
43,38.964357044s
39,39.000224874s
39,39.038274343s
38,39.08647972s
67,39.125321357s
30,39.164410823s
37,39.200408577s
32,39.241476018s
63,39.277869942s
38,39.315880378s
43,39.357338361s
43,39.399308624s
46,39.437059942s
35,39.476479581s
39,39.523247183s
37,39.581970552s
3412,39.613780672s
31,39.650211537s
37,39.705135834s
44,39.748925316s
116,39.793432516s
61,39.837641374s
58,39.878152979s
56,39.921652878s
54,39.956452841s
37,39.994023358s
41,43.407413362s
43,43.444894445s
49,43.47689601s
30,43.517575596s
35,43.569760764s
29,43.675912804s
43,43.738624884s
29,43.796908762s
36,43.858388373s
28,43.906555837s
59,43.94369657s
30,43.987845131s
34,44.032855648s
31,44.078943288s
52,44.109417002s
33,44.143942044s
36,44.17817645s
30,44.216920253s
44,44.246939262s
32,44.282946724s
34,44.316836603s
31,44.370575096s
43,44.402784171s
31,44.436111935s
36,44.484135078s
32,44.520981151s
74,44.556684541s
34,44.591155501s
33,44.625425953s
33,44.668821766s
59,44.700350805s
33,44.7357757s
37,44.768796797s
28,44.808461173s
48,44.841380436s
33,44.875879295s
38,44.920556741s
33,44.982970685s
42,45.019300044s
39,45.051424588s
35,45.093436081s
38,45.144174293s
58,45.181732831s
33,45.215157321s
35,45.249867035s
34,45.292649093s
65,45.327882367s
39,45.364740259s
45,45.405259672s
58,45.440446059s
54,45.482387421s
38,45.515626782s
47,45.557250874s
41,45.616590075s
56,45.647598406s
57,45.686569008s
39,45.738418699s
41,45.785826584s
130,45.829712726s
71,45.891358876s
74,45.931697361s
101,45.983603257s
84,46.033515596s
75,46.073212945s
75,46.115593692s
80,46.179267089s
86,46.224169908s
80,46.270828516s
