5944,0ns
619,11s
1079,17s
852,18s
998,19s
1015,20s
1162,21s
947,22s
886,23s
946,24s
1048,25s
1041,26s
1028,27s
955,28s
952,29s
1000,30s
959,31s
1023,32s
1065,33s
998,34s
970,35s
951,36s
871,37s
1120,38s
989,39s
944,40s
1127,41s
1090,42s
766,43s
1027,44s
1128,45s
839,46s
1162,47s
913,48s
945,49s
941,50s
1011,51s
947,52s
1049,53s
1011,54s
958,55s
1061,56s
838,57s
1058,58s
1171,59s
855,60s
1081,61s
1025,62s
833,63s
1077,64s
1153,65s
1003,66s
896,67s
847,68s
1157,69s
1011,70s
882,71s
1112,72s
1001,73s
1036,74s
878,75s
1094,76s
866,77s
948,78s
1292,79s
900,80s
960,81s
1028,82s
908,83s
976,84s
984,85s
1033,86s
960,87s
1017,88s
1038,89s
942,90s
1183,91s
903,92s
923,93s
1168,94s
827,95s
1043,96s
1178,97s
865,98s
985,99s
1027,100s
