1,57
2,58
3,29
4,39
5,25
6,45
7,31
8,21
9,22
10,37
11,24
12,43
13,25
14,22
15,27
16,28
17,31
18,31
19,25
20,39
21,45
22,24
23,23
24,27
25,27
26,19
27,28
28,25
29,35
30,24
31,31
32,23
33,26
34,25
35,25
36,23
37,30
38,29
39,47
40,31
41,27
42,29
43,22
44,28
45,25
46,18
47,23
48,20
49,20
50,22
51,28
52,19
53,130
54,88
55,25
56,31
57,29
58,18
59,21
60,23
61,21
62,22
63,39
64,25
65,35
66,26
67,32
68,21
69,17
70,29
71,20
72,17
73,24
74,22
75,83
76,20
77,18
78,21
79,24
80,19
81,23
82,26
83,34
84,29
85,38
86,26
87,18
88,730
89,27
90,29
91,26
92,25
93,30
94,68
95,16
96,29
97,40
98,25
99,40
100,24
101,24
102,37
103,25
104,24
105,26
106,34
107,28
108,26
109,24
110,25
111,53
112,25
113,23
114,83
115,58
116,20
117,26
118,51
119,24
120,25
121,26
122,36
123,25
124,26
125,48
126,48
127,43
128,32
129,30
130,31
131,26
132,38
133,26
134,28
135,65
136,57
137,18
138,25
139,32
140,21
141,36
142,19
143,34
144,25
145,22
146,24
147,32
148,31
149,21
150,24
151,42
152,23
153,6
154,22
155,24
156,22
157,22
158,22
159,25
160,25
161,27
162,39
163,22
164,20
165,31
166,27
167,27
168,32
169,66
170,26
171,22
172,46
173,20
174,20
175,21
176,19
177,26
178,33
179,21
180,31
181,56
182,39
183,31
184,24
185,22
186,34
187,59
188,22
189,24
190,48
191,28
192,27
193,27
194,32
195,27
196,36
197,27
198,30
199,24
200,32
201,20
202,23
203,27
204,23
