10857,0ns
794,10s
1008,21s
991,22s
1007,23s
999,24s
992,25s
1005,26s
996,27s
997,28s
1002,29s
1004,30s
990,31s
1007,32s
1002,33s
992,34s
998,35s
1007,36s
997,37s
997,38s
1003,39s
1002,40s
997,41s
1000,42s
1002,43s
997,44s
1002,45s
997,46s
995,47s
997,48s
1003,49s
999,50s
1004,51s
998,52s
992,53s
1007,54s
998,55s
1002,56s
989,57s
1006,58s
995,59s
1000,60s
1007,61s
1001,62s
999,63s
997,64s
996,65s
1003,66s
992,67s
1004,68s
1000,69s
994,70s
1008,71s
993,72s
1004,73s
996,74s
1003,75s
997,76s
1002,77s
1000,78s
989,79s
1006,80s
1001,81s
998,82s
993,83s
1005,84s
1004,85s
1001,86s
995,87s
1002,88s
999,89s
1001,90s
990,91s
1009,92s
995,93s
999,94s
997,95s
1006,96s
999,97s
999,98s
998,99s
1002,100s
996,101s
1006,102s
990,103s
1003,104s
1001,105s
1008,106s
985,107s
1002,108s
993,109s
1004,110s
996,111s
1010,112s
996,113s
1001,114s
990,115s
1004,116s
1000,117s
1000,118s
997,119s
1006,120s
995,121s
1001,122s
994,123s
1006,124s
1002,125s
991,126s
1008,127s
999,128s
990,129s
1009,130s
997,131s
995,132s
995,133s
999,134s
1005,135s
992,136s
1010,137s
997,138s
1002,139s
999,140s
996,141s
1002,142s
994,143s
2002,144s
998,146s
996,147s
1005,148s
994,149s
998,150s
1005,151s
996,152s
1002,153s
997,154s
1005,155s
1002,156s
993,157s
999,158s
1002,159s
998,160s
1001,161s
993,162s
998,163s
1026,164s
981,165s
987,166s
1012,167s
999,168s
999,169s
989,170s
995,171s
1002,172s
1006,173s
989,174s
999,175s
1004,176s
998,177s
998,178s
1009,179s
1002,180s
989,181s
999,182s
1003,183s
996,184s
1001,185s
1000,186s
998,187s
1001,188s
1001,189s
993,190s
998,191s
997,192s
1005,193s
1000,194s
994,195s
996,196s
1003,197s
1001,198s
993,199s
1005,200s
994,201s
1010,202s
994,203s
995,204s
1001,205s
1004,206s
